feedback_id,title,description,source_system,lifecycle_status,votes,comments_count,status,category,created_at,source_url,retrieved_at,slug,relevance_hint,keyword_hits
69960f60aac09c7ab5f383b1,Audit log for individual fields,Often I want to see when and by what a specific field was changed on an entity. The problem is we have some entities with hundreds or thousands of edits in the log. Tracking down the specific edit that changed that field last can be difficult. It would be really nice to see a breakdown of each of the edits to the entity that involved that specific field.,Port portal,Open,2,0,open,Audit log,2026-02-18T19:13:36.163Z,https://roadmap.port.io/ideas/p/audit-log-for-individual-fields,2026-07-29T11:01:45.937771+00:00,audit-log-for-individual-fields,True,0
697a6d812b05462f8a614382,Show triggering user in audit logs for entities created via self-service actions,"Problem

When a self-service action creates another entity, the audit log shows the entity as being created by Port automation. While the action run itself contains the triggering user’s information, that context is not surfaced in the audit log.

This makes it difficult to:

- Trace ownership and accountability

- Understand who initiated changes when reviewing audit logs

- investigate issues without jumping between audit logs and action runs

Current behavior

- Audit log entry:  Type “Port automation”

- Triggering user is only visible in the self-service action run details

Expected behavior

Audit logs should display the user who triggered the self-service action as the creator of any entities created by that action (or at least include them as additional context, e.g. “Created by Port automation (triggered by [USER])”).",Port portal,Open,2,2,open,Audit log,2026-01-28T20:11:45.370Z,https://roadmap.port.io/ideas/p/show-triggering-user-in-audit-logs-for-entities-created-via-self-service-actions,2026-07-29T11:01:48.390258+00:00,show-triggering-user-in-audit-logs-for-entities-created-via-self-service-actions,True,8
689b92a16f57ecb47b6a4946,Ability to select timeframe in the event log,"It would be helpful to be able to select a timeframe for logs in the exporter event log. Also, a copy button would be useful here.",Port portal,Open,2,0,open,Audit log,2025-08-12T19:14:41.463Z,https://roadmap.port.io/ideas/p/ability-to-select-timeframe-in-the-event-log,2026-07-29T11:01:50.809288+00:00,ability-to-select-timeframe-in-the-event-log,True,1
68abd0d0ab8356cd24d26bf7,Azure Live logs,"Request to have a feature where Azure Entities that support live logs can be seen from inside port. 

Intent is to help ensure that when one visits the entity page, live logs of a resource appear only upon user visit action to the live logs tab under the entity",Port portal,Open,2,0,open,Audit log,2025-08-25T02:56:16.089Z,https://roadmap.port.io/ideas/p/azure-live-logs,2026-07-29T11:01:55.767122+00:00,azure-live-logs,True,2
692dc7e9488f8201c774af52,Increase webhook integration audit log event count,"Currently the audit logs for webhook integrations only shows the last event. This is a major limitation when attempting to troubleshoot since different event types have varying data structures, making a single event insufficient.",Port portal,Open,2,0,open,Audit log,2025-12-01T16:52:57.012Z,https://roadmap.port.io/ideas/p/increase-webhook-integration-audit-log-event-count,2026-07-29T11:02:00.615782+00:00,increase-webhook-integration-audit-log-event-count,True,2
692079dd3d1696e11915f881,"Integration  ""event catalog"" https://www.eventcatalog.dev","support an integration just like backstage https://www.eventcatalog.dev/integrations/backstage

""This plugin allows you to import your EventCatalog directly into Backstage. Get EventCatalog features, visualisations and more directly in Backstage.""",Port portal,Open,2,0,open,Integrations,2025-11-21T14:40:29.988Z,https://roadmap.port.io/ideas/p/integration-event-catalog-https-wwweventcatalogdev,2026-07-29T11:13:59.325576+00:00,integration-event-catalog-https-wwweventcatalogdev,False,0
6682e6f542028024f03af599,Search Markdown on Catalog Page,"Currently you can search the contents of markdown properties using the global search in the ""Tech Docs"" tab. You should also be able to search the contents of markdown properties in the catalog page search.",Port portal,Open,2,0,open,Navigation & global search,2024-07-01T17:27:17.748Z,https://roadmap.port.io/ideas/p/search-markdown-on-catalog-page,2026-07-29T11:14:06.576691+00:00,search-markdown-on-catalog-page,False,0
656dffd9c9406ec6bc18eaa5,Hide actions from entity menu,"Currently, Actions are tied to a Blueprint, and will offer all Actions for each Entity in the Catalog menu.

Having the option to hide Actions on specific Entities will allow to clean up the catalog, and disable Actions on entities that should not run it.",Port portal,Open,2,1,open,Self-service actions,2023-12-04T16:35:37.365Z,https://roadmap.port.io/ideas/p/hide-actions-from-entity-menu,2026-07-29T11:14:18.759082+00:00,hide-actions-from-entity-menu,True,2
66a5e31d8a37596baba1b970,Make actions log user friendly,"One of the most used parts of the portal is the actions.

The logs presented today are completely raw which reduces the usability of the actions in particular and, overall, of the entire portal.

The issues that a raw log presents:

* There is no way to distinguish technical logs (like agent logs) from backend generated

* Warnings, important information to the users generated by the action are not identifiable (e.g. with icon)

* Links, if provided, are not clickable.

I would suggest replacing the textbox with a dynamic table in the lines of the attachment:",Port portal,Open,2,0,open,Self-service actions,2024-07-28T06:20:13.553Z,https://roadmap.port.io/ideas/p/make-actions-log-user-friendly,2026-07-29T11:14:21.189063+00:00,make-actions-log-user-friendly,True,5
69f84ce3477db7829b2e1f27,MCP Action Access Controls - Restrict Actions by Invocation Source,"Currently, permissions are scoped to users and roles, but there is no way to restrict an action to specific invocation channels (e.g., UI only vs. MCP). This is a concern for high-risk operations such as production deployments, where teams want the additional guardrails and visibility that the Port UI provides.

Relying on the Claude/MCP client config to restrict actions is fragile — it lives outside Port's governance model, isn't auditable in Port, and can be bypassed or misconfigured. Native support in Port ensures consistent enforcement across all MCP clients and aligns with existing RBAC patterns.

Adding an invocation source control at the action level in Port, allowing admins to configure which channels an action can be triggered from would allow teams to enforce that sensitive actions (e.g., prod deploys, destructive operations) cannot be triggered via MCP, without needing to rely on external configuration in the AI client (e.g., Claude system prompt restrictions).",Port portal,Open,2,0,open,Self-service actions,2026-05-04T07:38:11.563Z,https://roadmap.port.io/ideas/p/mcp-action-access-controls-restrict-actions-by-invocation-source,2026-07-29T11:14:23.607630+00:00,mcp-action-access-controls-restrict-actions-by-invocation-source,True,6
6a428d9c292f2041042ba04e,Expose Action Form Trigger in Custom Widget/Plugin SDK,"Add support for opening a self-service action form directly from a custom widget/plugin, without navigating to the Self-Service Actions tab",Port portal,Completed,2,1,complete,Self-service actions,2026-06-29T15:22:04.568Z,https://roadmap.port.io/ideas/p/expose-action-form-trigger-in-custom-widget-plugin-sdk,2026-07-29T11:14:57.837565+00:00,expose-action-form-trigger-in-custom-widget-plugin-sdk,True,5
665ede26e43d7a73fc2e947a,"Dropdown list with a ""insert string"" option","To have the ability to create an entity selection input with an input string to create a new entity. 

For example you could choose the repository from the catalog or create a new with the name you provided?",Port portal,Open,2,0,open,Self-service actions,2024-06-04T09:28:06.746Z,https://roadmap.port.io/ideas/p/dropdown-list-with-a-insert-string-option,2026-07-29T11:15:13.315887+00:00,dropdown-list-with-a-insert-string-option,True,1
6693781aa31de39613529762,New input type - Map,"Support a new input of type map (ENUM object where you can select a key, but the payload will have the value).

Use case: I have some values in my backend that represent what kind of lambda function will be triggered. In the action, I would like to present the users with an easy to understand input that is more meaningful than the lambda token.

Example: The input will be an ENUM dropdown, that will represent a JSON object with multiple keys and values (Lambda's names and their matching tokens). The user will be offered a selection from the Lambdas names, and the input will have the selected lambda token).

Currently, this can be done using Control the Payload (I can have an if that checks the input and calculates the relevant value), but this is not maintainable when you have a lot of inputs.",Port portal,Open,2,0,open,Self-service actions,2024-07-14T07:02:50.875Z,https://roadmap.port.io/ideas/p/new-input-type-map,2026-07-29T11:15:18.211863+00:00,new-input-type-map,True,4
68c9c5736bddc38edb2a4072,"Require Object type input property contents, not input itself","Currently you can't require properties within an object type input in a self service action. You can require the input as a whole, or require a property type for the properties in the object, but that will only enforce type if they appear. It doesn't actually require the presence of the property. 

So, I don't want the entire object input to be required. I just want specified properties in the object to be required IF that input is used.",Port portal,Open,2,1,open,Data model,2025-09-16T20:15:47.647Z,https://roadmap.port.io/ideas/p/require-object-type-input-property-contents-not-input-itself,2026-07-29T11:15:20.638690+00:00,require-object-type-input-property-contents-not-input-itself,True,3
6995741f6a0047498c59fa71,"In self service section, allow for the installtionId  to be a computed value and not static value","We’re using an INTEGRATION_ACTION with integrationProvider: ""GITHUB"" and would like to render installationId dynamically from the selected repository’s org_name:

""installationId"": ""{{ .inputs.repository.properties.org_name | ascii_downcase }}""

The template renders correctly in the payload preview, but the integration is never invoked (no GitHub workflow run, nothing in the GitHub integration logs). If we hard‑code installationId to ""integrationIdentifier"", it works.

sample:

""invocationMethod"": {

   ""type"": ""INTEGRATION_ACTION"",

   ""installationId"": ""{{ .inputs.repository.properties.org_name | ascii_downcase }}"",

   ""integrationActionType"": ""dispatch_workflow"",

   ""integrationActionExecutionProperties"": {

     ""org"": ""{{ .inputs.repository.properties.org_name }}"",

     ""repo"": ""{{ .inputs.repository.identifier }}"",

     ""workflow"": ""run-create-vuln-issue.yml"",

     ""workflowInputs"": {

       ""trigger_user_id"": ""{{ .trigger.by.user.email | split(\""@\"")[0] }}"",

       ""base_branch"": ""{{ .inputs.base_branch }}"",

       ""body"": ""{{ .inputs.body }}"",

       ""title"": ""{{ .inputs.title }}""

     },

     ""reportWorkflowStatus"": true

   }

 }

We want to be able for this to work and to select the integration that is running the self service action",Port portal,Open,2,1,open,Self-service actions,2026-02-18T08:11:11.145Z,https://roadmap.port.io/ideas/p/in-self-service-section-allow-for-the-installtionid-to-be-a-computed-value-and-n,2026-07-29T11:15:45.512328+00:00,in-self-service-section-allow-for-the-installtionid-to-be-a-computed-value-and-n,True,8
6874c373410d522ad019cd56,Placeholder value in self-service action fields,"When using regex to validate fields value we either have to not provide a default value or provide a valid value.

It would be useful to be able to set placeholder value to give user an example but forcing them to set a new value.

This prevent the case where the action is wrongly submitted with the example default value.",Port portal,Open,2,1,open,Self-service actions,2025-07-14T08:44:35.912Z,https://roadmap.port.io/ideas/p/placeholder-value-in-self-service-action-fields,2026-07-29T11:15:48.123681+00:00,placeholder-value-in-self-service-action-fields,True,3
68405b9c4ebfd09d591cf6e6,Add uiDefault to Prevent Validation on Initial Load,"Add support for uiDefault option to apply default values at the UI level, preventing validation from triggering too soon during form initialization.",Port portal,Open,2,0,open,Data model,2025-06-04T14:43:40.979Z,https://roadmap.port.io/ideas/p/add-uidefault-to-prevent-validation-on-initial-load,2026-07-29T11:15:50.748038+00:00,add-uidefault-to-prevent-validation-on-initial-load,True,3
6a39593eadcbcb23ea8c10c1,UI Cache Invalidation / Forced Dashboard Updates,"When changes are made to dashboards, widgets, scorecards, or other UI elements in Port, end users do not automatically receive the updated view. 

Currently:

- A hard refresh (or clearing browser history/cache) is required to see new changes.

- A soft refresh is sometimes insufficient

Proposed Solution (from [USER])

A config/version check or ETag-based mechanism that busts the locally cached view whenever a dashboard, widget, or scorecard is changed on the backend. This would ensure users automatically receive the latest UI state without manual intervention.",Port portal,Open,2,0,open,Dashboards & widgets,2026-06-22T15:48:14.435Z,https://roadmap.port.io/ideas/p/ui-cache-invalidation-forced-dashboard-updates,2026-07-29T11:16:06.107179+00:00,ui-cache-invalidation-forced-dashboard-updates,True,2
67d16cc97af3f6f3fce8c5f5,Widget conditional display,"We would like to be able to add conditions on widgets. For example if the number is below our threshold, it should be red. Otherwise green. And maybe even send an alert if red.",Port portal,Open,2,0,open,Dashboards & widgets,2025-03-12T11:15:21.892Z,https://roadmap.port.io/ideas/p/widget-conditional-display,2026-07-29T11:16:25.749563+00:00,widget-conditional-display,False,0
67bca8557957f25a12b68129,jq implementation inconsistency between exporters and webhooks,"As a part of our integration strategy, we are opting to use webhooks for real-time data ingestion, and then coming along behind on a scheduled interval for a more complete sync (to ensure that we cover for any misses in the webhook process). 

The first image is the jq mapping for cleaning up the branch name for the scheduled sync (note the lack of needing to escape the double quotes in the jq `gsub` function call - attempting to escape them will actually cause errors).

The second image is a similar jq mapping for cleaning up the branch name for the incoming webhook (real-time) data (note needing to escape the double quotes in the jq `gsub` function call - attempting to not escape them will cause errors).

I would have expected that the syntax should be consistent across data source types?",Port portal,Open,2,0,open,Data model,2025-02-24T17:11:49.003Z,https://roadmap.port.io/ideas/p/jq-implementation-inconsistency-between-exporters-and-webhooks,2026-07-29T11:16:30.592658+00:00,jq-implementation-inconsistency-between-exporters-and-webhooks,True,2
67b21bec4539d5e7dda6a3ff,JQ Support in Blueprint Relations,"Add Ability to filter relations with JQ.

From example, i want to be able to related repo to other repo that has specific property(library)",Port portal,Open,2,0,open,Data model,2025-02-16T17:10:04.979Z,https://roadmap.port.io/ideas/p/jq-support-in-blueprint-relations,2026-07-29T11:16:36.332031+00:00,jq-support-in-blueprint-relations,False,1
695ce5f621c449e1fd7ce58e,Expose Richer Executing User Context in SSA Backend,"The SSA backend currently exposes only a limited, trusted subset of the executing user’s data, while the User Form provides a richer payload. Passing the User Form .user object to the backend is not safe, as it can be spoofed and allow user impersonation.

This idea is to expose additional trusted context about the executing user (such as team relationships) directly in the SSA backend payload, without relying on user-provided inputs.",Port portal,Open,2,0,open,Self-service actions,2026-01-06T10:37:42.687Z,https://roadmap.port.io/ideas/p/expose-richer-executing-user-context-in-ssa-backend,2026-07-29T11:17:14.523176+00:00,expose-richer-executing-user-context-in-ssa-backend,True,3
69c1a3bff8901915c20c5ca3,Port Secrets Support in Webhook Security Configuration,"Allow the {{ .secrets.<secret_name> }} syntax in the secret field for webhook, consistent with how secrets are already used in self-service action and automation payloads. 

Example

""security"": {

  ""secret"": ""{{ .secrets.github_metrics_integration_secret }}"",

  ""signatureHeaderName"": ""X-Port-Signature"",

  ""signaturePrefix"": ""sha256="",

  ""signatureAlgorithm"": ""sha256""

}",Port portal,Open,2,0,open,Integrations,2026-03-23T20:34:07.205Z,https://roadmap.port.io/ideas/p/port-secrets-support-in-webhook-security-configuration,2026-07-29T11:17:37.824289+00:00,port-secrets-support-in-webhook-security-configuration,True,4
6a02b8cf83cc90c4a7254469,Use webhooks to trigger Code Coverage and Test Run kinds for ADO,"Currently we grab ADO Code Coverage and Test Run results as a part of a sync. As these kinds typically created when a Pipeline Run occurs, we could use the ""live event"" webhooks from ADO for pipeline runs to call the Code Coverage and Test Run endpoints rather than sync. This would speed up the overall ADO syncs, reduce the change of rate limiting and also provide near-real time data for Code Coverage and Test Runs, inline with the pipeline runs. So when a pipeline run is completed, we should then call the Code Coverage and Test Run endpoints to provide the additional metadata.",Port portal,Open,2,0,open,Data sources,2026-05-12T05:21:19.164Z,https://roadmap.port.io/ideas/p/use-webhooks-to-trigger-code-coverage-and-test-run-kinds-for-ado,2026-07-29T11:17:45.312989+00:00,use-webhooks-to-trigger-code-coverage-and-test-run-kinds-for-ado,True,2
66b1311546017d98d92156e3,"Add teamsIdentifier, and teams to user object in Self Service Action Dynamic Permissions","Currently the teamsIdentifier, and teams arrays are not available in the user context in Self Service action dynamic permissions.

For example, if you want to use ""{{.user.teamsIdentifier}}"" or ""{{.user.teams[].name}}"" as a value in a dynamic permissions policy, you can't do that as those values aren't present on the .user object in the dynamic permissions/self service action context.",Port portal,Completed,2,1,complete,RBAC & Ownership,2024-08-05T20:07:49.526Z,https://roadmap.port.io/ideas/p/add-teamsidentifier-and-teams-to-user-object-in-self-service-action-dynamic-perm,2026-07-29T11:18:28.850356+00:00,add-teamsidentifier-and-teams-to-user-object-in-self-service-action-dynamic-perm,True,4
663e275443acb838cf19a5ba,Allow the configuring of action permissions to allow organization generated tokens to trigger actions,,Port portal,Open,2,0,open,Self-service actions,2024-05-10T13:55:32.854Z,https://roadmap.port.io/ideas/p/allow-the-configuring-of-action-permissions-to-allow-organization-generated-toke,2026-07-29T11:18:31.267929+00:00,allow-the-configuring-of-action-permissions-to-allow-organization-generated-toke,True,4
682f670b596869f89577489f,Apply permissions to entity selection inputs in Actions,Currently action permissions only restrict Day-2 and Delete target entities so that people who don't have read access cannot select those entities. The permissions should also apply to entity selection inputs.,Port portal,Open,2,0,open,RBAC & Ownership,2025-05-22T18:03:55.604Z,https://roadmap.port.io/ideas/p/apply-permissions-to-entity-selection-inputs-in-actions,2026-07-29T11:18:33.679175+00:00,apply-permissions-to-entity-selection-inputs-in-actions,True,4
67bb1b378aff64bedccf9ae2,Enable action execution permissions based on user data,"Introduce configurable permissions that allow actions to be executed based on specific user data. For example, restrict actions to the current on-call user or to a user who provided a particular answer in a survey. This feature would ensure that actions are performed only by the appropriate users as defined by dynamic criteria.",Port portal,Open,2,0,open,Self-service actions,2025-02-23T12:57:27.951Z,https://roadmap.port.io/ideas/p/enable-action-execution-permissions-based-on-user-data,2026-07-29T11:18:40.985283+00:00,enable-action-execution-permissions-based-on-user-data,True,5
66717334f17d76cbe67bf49f,Manual Approval by owner,"Add the ability to allow approval by owner, allowing more flexibility in the permissions",Port portal,Closed,2,2,closed,Self-service actions,2024-06-18T11:44:52.513Z,https://roadmap.port.io/ideas/p/manual-approval-by-owner,2026-07-29T11:18:55.810191+00:00,manual-approval-by-owner,True,2
67ae47018df2ac10d76e1fec,Approver's Dashboard,"As an approver, I would like to have an intuitive dashboard that allows me to efficiently manage my approval requests. This dashboard should display all the requests in my queue, provide access to the history of past approvals, and offer advanced filtering options to easily focus on those ""Waiting for Approval."" Additionally, I would like the capability to approve/reject multiple requests simultaneously through a bulk approval feature.",Port portal,Open,2,0,open,Dashboards & widgets,2025-02-13T19:24:49.851Z,https://roadmap.port.io/ideas/p/approvers-dashboard,2026-07-29T11:19:15.649527+00:00,approvers-dashboard,True,2
67583e21f84a4af5d432d045,Show full action description in action card,"When an action title or description is longer than the available space for the card, there is no way to see the full text. When displaying the actions on the actual Self-service page, any overflow text is indicated by an ellipsis and then available to see in a tooltip via hovering over the text with your mouse.

Self-service page: (see larger screenshot)

Action card on a dashboard page: (see smaller screenshot, this can also be seen on the demo ""My Team's Scorecards"" page - https://demo.getport.io/my_teams_scorecards - when on smaller screens)

Alternately, could the wrapping div be updated to no longer hide the overflow/truncate the text, and instead simply grow vertically based on the text presented?",Port portal,Open,2,0,open,Self-service actions,2024-12-10T13:12:01.386Z,https://roadmap.port.io/ideas/p/show-full-action-description-in-action-card,2026-07-29T11:19:38.607124+00:00,show-full-action-description-in-action-card,True,3
65b60179d9cc3038ffc233d3,Add action run status description,"Currently action run status are predefined and limited to ""Success"", ""Failure"" and ""In progress"". This feature will add the option to provide additional descriptions next to the status and further explain the current step, like ""waiting_for_resource"", ""preparing"", ""canceled"", etc.",Port portal,Completed,2,2,complete,Audit log,2024-01-28T07:25:45.934Z,https://roadmap.port.io/ideas/p/add-action-run-status-description,2026-07-29T11:19:45.958489+00:00,add-action-run-status-description,True,3
674613bc11c9ac3dbb882e6a,Clear action run notification badge,"The new action runs view displays a notification badge counting the number of a user's ""In progress"" or ""Waiting for approval"" runs. It would be nice to have a button to manually clear the badge for runs you know will take a while to finish / be approved.",Port portal,Open,2,0,open,Self-service actions,2024-11-26T18:30:20.029Z,https://roadmap.port.io/ideas/p/clear-action-run-notification-badge,2026-07-29T11:19:51.966641+00:00,clear-action-run-notification-badge,True,3
66fabe27f08e28ee95624d41,Export Action Run History,"Currently Port does not have the ability to export action runs via the UI, only the API. It would be beneficial if an export button was added to the Runs History page similar to normal catalog pages.",Port portal,Open,2,0,open,Audit log,2024-09-30T15:05:11.870Z,https://roadmap.port.io/ideas/p/export-action-run-history,2026-07-29T11:20:01.871455+00:00,export-action-run-history,True,2
6989da7e28d1e2672b8d1f83,Expose integration event logs via API or streaming,Currently to view integration event logs you must use the UI to view them. It would be great if these could be exposed via an API or via log streaming to allow for real time troubleshooting and/or analysis.,Port portal,Open,2,0,open,Data sources,2026-02-09T13:00:46.686Z,https://roadmap.port.io/ideas/p/expose-integration-event-logs-via-api-or-streaming,2026-07-29T11:20:09.461100+00:00,expose-integration-event-logs-via-api-or-streaming,False,1
69a69c2bbd9e53f8d10aa84f,Configurable automatic execution of self-service actions from Slack,"Today, when a self-service action is initiated via the Port Slack app, the bot intentionally does not execute the action automatically. Instead, it collects some parameters and then redirects the user back to the Port UI to review and confirm the action. This behavior is by design for safety and control reasons, but some we would like the option to complete the full action flow directly in Slack without switching context. 

Requested Capability

Add a configuration option that allows admins to control whether self-service actions triggered via the Slack app can be:

Executed automatically from Slack once all required parameters are collected, or

Kept in the current “review in Port UI before execution” mode.

This could be exposed as a per-action flag (e.g., “Allow automatic execution from Slack”) or as an organization-level policy for Slack-initiated actions.

Value / Impact

Reduces context switching for developers and on-call engineers who want to complete workflows entirely within Slack.

Preserves safety by making automatic execution opt-in and configurable by platform/admin teams.

Aligns Slack app behavior with customers’ expectations for fully chat-native self-service while keeping the current secure default.",Port portal,Open,2,0,open,Self-service actions,2026-03-03T08:30:35.951Z,https://roadmap.port.io/ideas/p/configurable-automatic-execution-of-self-service-actions-from-slack,2026-07-29T11:20:29.940004+00:00,configurable-automatic-execution-of-self-service-actions-from-slack,True,7
693717e9a5e8f26790db4e71,Forward everything the Port Execution Agent gets and make it transparent,"When using the Execution Agent, I would like to just set ""enabled: false"" in the 'control_the_payload_config.json' file and make it completely transparent. I mean for it to just forward whatever payload it receives: headers, body, etc.

Thank you.",Port portal,Open,2,0,open,Automations,2025-12-08T18:24:41.912Z,https://roadmap.port.io/ideas/p/forward-everything-the-port-execution-agent-gets-and-make-it-transparent,2026-07-29T11:20:32.338470+00:00,forward-everything-the-port-execution-agent-gets-and-make-it-transparent,True,1
672b52a3c45ed39e22567862,“Execute” Button on the First Step of the Input Window,"We would like to have an “Execute” button to the first step of the Self-service action with many steps input window. This button will allow users to initiate the action immediately if they do not need to modify any fields in subsequent steps.

Rationale:

The first step contains all required fields for the action. For users who do not wish to change any optional fields in the following steps, this “Execute” button would allow them to bypass unnecessary navigation through all steps just to initiate the action at the end. This feature will improve user efficiency and reduce friction in workflows where default settings are frequently used.

Expected Behavior:

	•	Location: The “Execute” button should appear prominently on the first step of the input form.

	•	Functionality: If clicked, the button should validate all required fields in the first step, initiate the action

	•	Fallback: If any required fields are missing or incorrect, the button should provide feedback to the user, prompting them to complete or correct those fields.

Benefits:

	•	Saves time for users who don’t need to modify optional fields.

	•	Reduces the number of interactions needed for common use cases.

	•	Enhances overall user experience by streamlining the workflow.",Port portal,Open,2,0,open,Self-service actions,2024-11-06T11:27:31.336Z,https://roadmap.port.io/ideas/p/execute-button-on-the-first-step-of-the-input-window,2026-07-29T11:20:44.958117+00:00,execute-button-on-the-first-step-of-the-input-window,True,7
69846d1a0515435e29b373eb,Support for AWS::MemoryDB::User and AWS::MSK::ServerlessCluster in AWS V3 Integration,"Request to add support for the following AWS resource kinds in the AWS V3 integration:

AWS::MemoryDB::User

AWS::MSK::ServerlessCluster

These kinds are currently not supported in AWS V3 and were previously associated with issues in the old AWS integration, which is being deprecated. 

Our goal is to have these resources ingested into the Port catalog via the AWS V3 integration so we can manage and visualize them consistently with the rest of our AWS estate.

Please let us know if any additional details (properties, example ARNs, or use cases) are needed to prioritize or design this support.

Thank you!",Port portal,Planned,1,1,planned,Integrations,2026-02-05T10:12:42.597Z,https://roadmap.port.io/ideas/p/support-for-aws-memorydb-user-and-aws-msk-serverlesscluster-in-aws-v3-integratio,2026-07-29T10:57:55.849309+00:00,support-for-aws-memorydb-user-and-aws-msk-serverlesscluster-in-aws-v3-integratio,False,0
696f2e14d1352674295c2e11,Control which Port Execution Agent deployment process which message with polling streamer,"With Port Execution Agent that use polling streamer  (https://docs.port.io/actions-and-automations/setup-backend/webhook/port-execution-agent/usage#polling-streamer), messages are acknowledged before processing and cannot be claimed by another agent once fetched.

This allows multiple agents to run in parallel without conflicts, but requires using the same filtering logic across all agents to avoid unintended filtering.

You cannot control which agent processes which message at the moment.

Suggested solution:

Set and optional ""cluster identifier"" that is evaluated when executing the run. The poller will send its ""cluster identifier"", only matching runs will be fetched.",Port portal,Open,1,0,open,Automations,2026-01-20T07:26:12.066Z,https://roadmap.port.io/ideas/p/control-which-port-execution-agent-deployment-process-which-message-with-polling,2026-07-29T11:00:01.549050+00:00,control-which-port-execution-agent-deployment-process-which-message-with-polling,True,6
69a02d77006d0995d3c7e953,In port execution agent allow the agent to have SSL no-verify option when communicating with the remote server,"We want to have the option to have SSL no-verify in the port execution agent.

We want to communicate with an internal service without the hassle of handling the self signed certificates",Port portal,Open,1,0,open,Automations,2026-02-26T11:24:39.313Z,https://roadmap.port.io/ideas/p/in-port-execution-agent-allow-the-agent-to-have-ssl-no-verify-option-when-commun,2026-07-29T11:00:06.462015+00:00,in-port-execution-agent-allow-the-agent-to-have-ssl-no-verify-option-when-commun,True,1
6833b6005e235d7e91968c71,"To include errors/warnings related to the regex pattern of file path in kind ""file"" in the Audit log/Event Log","The GitHub app's Audit or Event logs do not warn or error when the file path's regex pattern is incorrect in kind ""file"". Adding the relevant error or warning will reduce the time it takes for the user to recognise the issue.",Port portal,Open,1,0,open,Audit log,2025-05-26T00:29:52.079Z,https://roadmap.port.io/ideas/p/to-include-errors-warnings-related-to-the-regex-pattern-of-file-path-in-kind-fil,2026-07-29T11:02:03.155274+00:00,to-include-errors-warnings-related-to-the-regex-pattern-of-file-path-in-kind-fil,True,2
65eeca8579a657ae7bb6cf98,Search catalog pages,"Search for catalog pages in the catalog menu, to enhance discoverability of available pages",Port portal,Completed,1,4,complete,,2024-03-11T09:10:29.039Z,https://roadmap.port.io/ideas/p/search-catalog-pages,2026-07-29T11:14:04.165664+00:00,search-catalog-pages,False,0
64f484d97fb24609a28e0250,Action Input Overrides During Manual Approval,"In some cases, a user will submit a self-service action that requires a manual approval step.

In a subset of those cases, it is possible that the admin that approves the request will want to make a change to the inputs provided by the user (for example, the user requested a DB with a node count of 3, and the admin is willing to approve the request but with a node count of 2).

This feature will give the admin the option to override the inputs provided by the user and approve the request with updated inputs.",Port portal,Open,1,0,open,Self-service actions,2023-09-03T13:06:33.738Z,https://roadmap.port.io/ideas/p/action-input-overrides-during-manual-approval,2026-07-29T11:14:33.279904+00:00,action-input-overrides-during-manual-approval,True,5
67173cd806d353fc3299f57b,Show input parameters in Action History Widget,"The ability to display input parameters for a 2-day self-service action in the Action History widget. Now, you could add an input parameter to the widget, but it would appear empty.",Port portal,Open,1,0,open,Self-service actions,2024-10-22T05:49:12.998Z,https://roadmap.port.io/ideas/p/show-input-parameters-in-action-history-widget,2026-07-29T11:14:48.110236+00:00,show-input-parameters-in-action-history-widget,True,3
687ced0964a12a95ef832dd9,User input: location,"User inputs - I would like to have an option to search an address using 3rd provider like open street maps, or google maps (using api key) or something else. So the user input will be fill from this search auto complete",Port portal,Open,1,2,open,Self-service actions,2025-07-20T13:20:09.069Z,https://roadmap.port.io/ideas/p/user-input-location,2026-07-29T11:15:27.977332+00:00,user-input-location,True,1
649bdc45bc9cc409261c2477,Copy raw value option,"When using Port’s UI, the table and specific entity views give users a quick copy value button. When performing the copy, the value copied to the clipboard will be the same one displayed in the web UI, which usually goes through some layers of HTML and JS interpolation, resolving things such as `\n` to actual HTML newlines etc.

For cases where the real format of the property value is important (for example a K8s kubeconfig) it would be helpful to have a “copy raw” option, making it possible to copy the kubeconfig as it is, with the newlines that were originally part of the kubeconfig. This makes it easy to take the real value and use it in a CI/CD workflow, or simply add it to an existing local kubeconfig managed by the kubectl CLI.",Port portal,Open,1,0,open,Entity Pages,2023-06-28T07:07:49.418Z,https://roadmap.port.io/ideas/p/copy-raw-value-option,2026-07-29T11:15:32.810581+00:00,copy-raw-value-option,True,2
660da56051cc0bb9c88ec814,Terraform provider | Conditional page deletion capability,"Introduce the ability to conditionally delete pages through the Terraform provider when managing blueprints, by specifying a deletion condition (e.g., true/false) within the Blueprint JSON file.",Port portal,Open,1,0,open,Integrations,2024-04-03T18:52:16.088Z,https://roadmap.port.io/ideas/p/terraform-provider-conditional-page-deletion-capability,2026-07-29T11:16:23.276349+00:00,terraform-provider-conditional-page-deletion-capability,False,1
66cc92d3c146ef3febde98ab,Reflect invalid JQ results to stakeholders,"Results of JQ could always be invalid in the context where they are used. This will show up in different parts of the app, such as action user inputs.

We should find a way to alert relevant stakeholders to the fact that the calculated value is invalid when it occurs.",Port portal,Open,1,0,open,Self-service actions,2024-08-26T14:36:03.126Z,https://roadmap.port.io/ideas/p/reflect-invalid-jq-results-to-stakeholders,2026-07-29T11:16:38.778665+00:00,reflect-invalid-jq-results-to-stakeholders,True,3
